-0.211234	0.59688	-0.604897	0.536459	0.10794	0.257742	0.0268018	0.83239	0.434594	0.213938	-0.514226	0.608354	-0.198111	-0.782382	-0.563486	0.678224	-0.407937	0.0485744	0.94555	0.542715	0.539828	0.783059	-0.295083	0.838053	0.898654	-0.827888	0.326454	-0.302214	-0.959954	-0.873808	0.941268	0.70184	0.0795207	0.520497	0.335448	-0.921439	0.86367	0.441905	0.477069	-0.291903	-0.668052	0.76015	-0.339326	0.786745	0.37334	0.17728	0.717353	0.84794	0.629534	0.821944	
-0.56835	0.840257	0.762124	-0.136093	-0.437881	-0.385084	-0.547787	-0.447531	-0.166997	0.813608	-0.747849	0.52095	0.870008	-0.233623	-0.262673	-0.535477	-0.511175	0.464297	0.586941	0.490143	0.900208	0.0431268	-0.519875	0.465309	0.93481	0.51947	-0.730195	-0.843536	-0.59069	0.639355	0.511162	-0.684386	-0.591343	-0.749063	-0.891885	-0.855342	0.846138	-0.639255	-0.21662	0.63939	0.10497	-0.0948483	-0.80072	0.514588	0.984457	0.755228	0.25782	0.495606	0.850753	0.662075	
0.487622	0.967191	-0.00548296	0.660024	-0.846011	-0.503912	-0.541726	-0.366266	-0.537144	0.266144	0.302264	0.942931	0.0922138	-0.773439	0.18508	-0.0981649	0.695369	-0.993537	0.196963	-0.532217	-0.0340994	-0.390089	-0.634888	-0.918271	0.391968	0.27528	-0.630755	0.254316	-0.343251	-0.595574	0.369513	-0.485469	-0.824713	0.754768	-0.81252	-0.276798	0.186423	-0.422444	-0.423241	-0.620498	-0.992843	-0.337042	-0.127006	0.837861	0.398151	0.371572	0.548547	0.832546	-0.592904	0.0960841	
0.809865	0.747958	0.152399	-0.452178	-0.0152024	0.697884	-0.417893	0.368357	-0.721884	-0.0151566	0.448504	-0.556069	-0.757482	-0.279115	0.863791	0.244191	0.636255	-0.330057	0.317662	-0.482188	-0.85491	0.294415	-0.423461	-0.817703	0.868989	-0.469077	0.523556	-0.685456	0.251331	-0.584313	-0.147601	-0.211223	-0.347973	0.277308	-0.323514	-0.727851	-0.989183	0.548772	-0.770664	0.442012	-0.10179	0.415818	-0.052212	-0.812161	0.0342211	0.31424	-0.736596	-0.893155	0.561737	-0.11488	
0.179273	0.0597984	-0.276166	0.777447	-0.660359	0.0514942	0.468389	0.659617	-0.802325	-0.660701	-0.549018	-0.418343	0.756555	0.629817	-0.927345	0.556515	0.672207	-0.557981	0.224884	0.34921	0.438924	-0.197625	-0.131983	-0.228504	-0.690552	-0.970841	-0.235666	0.474815	0.299318	0.839182	0.619571	0.197954	-0.98799	0.687819	0.285385	-0.198582	0.20316	0.355625	-0.934215	0.371444	0.237917	0.201325	-0.988582	-0.476859	0.71511	-0.317291	0.205844	-0.373541	-0.62747	0.00692197	
0.351308	-0.617777	0.412133	0.0947942	0.864969	0.853152	0.86684	0.105137	0.120066	0.188995	0.9906	-0.350917	0.178313	-0.102929	0.58982	0.208758	-0.666091	0.730171	0.175258	0.223961	0.291203	-0.703316	-0.934073	0.166596	0.0300982	-0.02038	-0.903001	-0.230683	0.157001	-0.173844	-0.186467	0.435193	0.625894	0.155413	0.99033	-0.851479	0.19456	-0.560424	0.172679	-0.0742955	0.701173	0.897822	0.534027	0.193411	-0.0448975	-0.0676628	0.934554	-0.083922	0.282559	-0.484829	
0.92701	-0.195242	0.108896	-0.617945	-0.27979	0.156309	0.213084	-0.780445	-0.601995	0.185384	0.14666	0.121744	-0.514748	-0.312317	0.847385	0.147065	0.866545	-0.104037	0.590463	0.931363	0.147534	-0.267944	0.495276	-0.454026	-0.755348	0.145056	0.849079	-0.435432	-0.594046	-0.647522	0.143311	-0.972267	-0.760021	0.29709	-0.798286	0.156702	-0.00713807	-0.413645	0.824781	-0.618582	0.155746	0.506765	0.99594	0.0470968	0.323583	0.154974	0.293424	-0.899664	0.60666	0.363843	
-0.374121	-0.404134	-0.621873	-0.893121	-0.68545	-0.727659	-0.883895	-0.00100643	0.850439	-0.486062	-0.662326	-0.0472907	0.0123686	0.1645	-0.549529	0.26717	-0.966699	0.0384028	0.0452573	-0.385663	0.290268	-0.461955	0.0462179	0.518417	0.367148	0.690246	0.201525	0.0531786	0.696	-0.487544	0.0287644	0.222822	0.0622368	0.473494	-0.280116	-0.952274	-0.0254917	0.0584358	0.0148191	-0.843484	-0.0327033	-0.913211	0.0598363	0.222482	0.92313	-0.667812	0.514564	-0.0236602	0.472924	0.845144	
0.575285	-0.797039	-0.521358	-0.809915	-0.445573	0.875428	-0.806637	0.690546	0.384927	-0.260801	-0.352034	-0.740048	-0.244006	0.319755	-0.0137805	-0.578274	0.0577697	0.886444	-0.755828	0.0108146	-0.576869	-0.679676	-0.132483	0.299573	0.0310774	0.560501	0.369354	0.734395	-0.905635	0.0424729	-0.780951	0.192383	0.400679	-0.18677	0.0398653	-0.556548	-0.251598	-0.805019	-0.225355	0.0378788	0.662924	0.270408	0.249316	0.157625	0.0402005	0.199413	-0.712117	0.55482	0.470623	0.0221097	
-0.788847	-0.795533	-0.459359	-0.424527	0.894002	0.0138293	0.47173	-0.410797	0.28904	-0.534304	0.258719	0.469393	-0.943095	0.235164	0.548865	-0.846493	0.170172	-0.280428	-0.242579	-0.798629	0.73888	0.16856	0.499438	-0.266407	-0.455621	-0.86353	0.176508	0.349699	-0.0567224	-0.551169	0.153442	0.180538	-0.039689	-0.615028	-0.733224	-0.630845	0.187398	0.617234	0.375054	-0.910541	0.550115	0.188527	0.988392	0.335817	0.657093	0.423812	0.218639	-0.690579	-0.352297	0.0650283	
